'Wednesday','July','13','2016','13:40:00','13.5','0.4','2.3','83.3','70.9','171.0','12.1','1.1','9.6','1.8','30.2','738','64','NA','66','126','0.0','1.3','83'
'Wednesday','July','13','2016','14:10:00','21.5','0.6','1.7','67.2','16.7','82.7','11.4','2.0','7.9','2.8','32.0','738','58','73','59','284','-0.1','1.1','91'
'Wednesday','July','13','2016','14:10:00','21.5','0.6','1.7','67.2','16.7','82.7','11.4','2.0','7.9','2.8','32.0','738','58','73','59','284','-0.1','1.1','91'
'Wednesday','July','13','2016','14:10:00','21.5','0.6','1.7','67.2','16.7','82.7','11.4','2.0','7.9','2.8','32.0','738','58','73','59','284','-0.1','1.1','91'
'Wednesday','July','13','2016','14:10:00','21.5','0.6','1.7','67.2','16.7','82.7','11.4','2.0','7.9','2.8','32.0','738','58','73','59','284','-0.1','1.1','91'
'Wednesday','July','13','2016','14:10:00','21.5','0.6','1.7','67.2','16.7','82.7','11.4','2.0','7.9','2.8','32.0','738','58','73','59','284','-0.1','1.1','91'
'Wednesday','July','13','2016','15:35:00','22.9','0.4','1.2','49.4','4.3','49.9','17.4','1.1','5.5','2.4','32.4','738','100','NA','58','145','0.0','1.3','79'
'Wednesday','July','13','2016','15:55:00','21.0','0.3','1.2','63.7','12.3','73.3','21.6','1.0','10.1','2.3','33.2','738','100','NA','54','166','0.1','1.8','76'
'Wednesday','July','13','2016','16:05:00','19.3','0.3','1.2','51.1','8.0','56.4','23.9','0.9','9.3','2.2','33.5','738','121','49','54','137','0.0','2.0','103'
'Wednesday','July','13','2016','16:15:00','22.3','0.4','1.3','66.8','9.9','73.1','17.6','1.0','9.2','2.2','32.6','738','121','49','54','94','0.2','1.7','136'
'Wednesday','July','13','2016','16:15:00','22.3','0.4','1.3','66.8','9.9','73.1','17.6','1.0','9.2','2.2','32.6','738','121','49','54','94','0.2','1.7','136'
'Wednesday','July','13','2016','16:15:00','22.3','0.4','1.3','66.8','9.9','73.1','17.6','1.0','9.2','2.2','32.6','738','121','49','54','94','0.2','1.7','136'
'Wednesday','July','13','2016','17:05:00','25.6','0.3','1.1','24.0','2.9','25.4','9.5','0.9','15.2','2.2','28.9','738','102','NA','67','16','0.0','5.3','164'
'Wednesday','July','13','2016','17:15:00','26.4','0.6','1.0','24.2','1.3','23.3','9.5','1.1','14.1','3.2','27.6','738','102','NA','71','17','0.0','3.8','167'
