'Wednesday','July','13','2016','17:15:00','10.87','9.10','NA','13.03','11.09','31.04','22.94','41.29','23.56','2.56','27.48','969.62','28.40','41.29','100.30','NA','92.70','NA','206.56','2.61'
'Wednesday','July','13','2016','17:15:00','10.87','9.10','NA','13.03','11.09','31.04','22.94','41.29','23.56','2.56','27.48','969.62','28.40','41.29','100.30','NA','92.70','NA','206.56','2.61'
'Wednesday','July','13','2016','17:30:00','10.15','9.10','NA','9.05','10.34','25.89','26.78','51.97','23.70','2.74','31.14','969.05','28.70','37.57','100.30','NA','137.71','NA','191.30','0.63'
'Wednesday','July','13','2016','17:30:00','10.15','9.10','NA','9.05','10.34','25.89','26.78','51.97','23.70','2.74','31.14','969.05','28.70','37.57','100.30','NA','137.71','NA','191.30','0.63'
'Wednesday','July','13','2016','18:00:00','8.06','9.92','NA','9.82','9.07','50.43','26.88','72.69','19.98','3.17','43.44','969.28','28.78','37.09','100.30','NA','88.91','NA','204.93','0.15'
'Wednesday','July','13','2016','18:00:00','8.06','9.92','NA','9.82','9.07','50.43','26.88','72.69','19.98','3.17','43.44','969.28','28.78','37.09','100.30','NA','88.91','NA','204.93','0.15'
'Wednesday','July','13','2016','18:15:00','8.83','9.92','NA','8.92','9.06','51.92','21.49','63.69','19.40','5.32','42.43','969.26','29.18','49.94','100.30','NA','163.55','NA','270.92','0.73'
'Wednesday','July','13','2016','18:15:00','8.83','9.92','NA','8.92','9.06','51.92','21.49','63.69','19.40','5.32','42.43','969.26','29.18','49.94','100.30','NA','163.55','NA','270.92','0.73'
'Wednesday','July','13','2016','19:15:00','17.77','9.64','NA','14.16','7.49','85.09','32.57','62.36','20.86','4.88','71.60','969.49','29.28','43.76','100.30','NA','170.39','NA','299.53','0.06'
'Wednesday','July','13','2016','19:15:00','17.77','9.64','NA','14.16','7.49','85.09','32.57','62.36','20.86','4.88','71.60','969.49','29.28','43.76','100.30','NA','170.39','NA','299.53','0.06'
